% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.675812515e+01 +6.675812515e+01 +1.075381251e+02 +1.075381251e+02 +1.4587e-01 +4.7907e-01 +8.8250e-01 +9.5267e-01 +7.2137e-01 +9.8411e-01 +1.7326e-01 +7.4484e-01 +3.3464e-01 +5.7706e-01
4 +5.943327983e+01 +5.943327983e+01 +1.002132798e+02 +1.002132798e+02 +4.6466e-01 +7.3111e-01 +9.4546e-01 +6.5171e-01 +2.9511e-01 +9.6570e-02 +8.5712e-01 +4.3253e-01 +3.1660e-01 +3.8747e-02
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.682208848e+01 +7.682208848e+01 +7.522208848e+01 +7.522208848e+01 +1.3863e-01 +1.5223e-01 +2.5752e-02 +3.0574e-01 +9.7758e-01 +8.5577e-02 +4.6838e-01 +6.3411e-01 +7.0817e-01 +3.6104e-01
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.558401098e+01 +6.558401098e+01 -3.052559890e+02 -3.052559890e+02 +4.6670e-01 +2.3122e-02 +5.0773e-01 +1.6845e-01 +9.0455e-01 +7.5108e-01 +7.9171e-01 +8.8149e-01 +7.5097e-01 +1.7778e-01
2 +5.968026037e+01 +5.968026037e+01 -3.111597396e+02 -3.111597396e+02 +4.8976e-01 +4.9307e-02 +6.1450e-01 +9.3869e-01 +1.8135e-01 +2.9765e-01 +1.2614e-01 +9.2327e-01 +2.0019e-01 +3.0144e-02
91 +3.960352832e+01 +3.960352832e+01 -3.312364717e+02 -3.312364717e+02 +7.9802e-01 +5.0000e-01 +0.0000e+00 +6.9815e-01 +7.4193e-01 +8.3297e-02 +1.8965e-02 +1.0000e+00 +0.0000e+00 +7.1463e-01
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.941936084e+01 +6.941936084e+01 +3.685936084e+01 +3.685936084e+01 +5.0626e-01 +2.4086e-01 +2.6851e-01 +3.3764e-01 +5.0699e-01 +7.9522e-01 +2.2026e-01 +7.1152e-01 +4.5004e-01 +6.4318e-01
63 +6.278965072e+01 +6.278965072e+01 +3.022965072e+01 +3.022965072e+01 +1.0000e+00 +7.4926e-02 +6.0827e-02 +1.0000e+00 +6.9741e-02 +9.5335e-01 +4.6732e-01 +9.8441e-01 +1.0000e+00 +4.7407e-01
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
