% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.662854243e+01 +5.662854243e+01 +9.740854243e+01 +9.740854243e+01 +4.5347e-01 +6.6022e-01 +9.3752e-01 +9.3469e-01 +6.0000e-01
2 +3.509925919e+01 +3.509925919e+01 +7.587925919e+01 +7.587925919e+01 +1.1216e-01 +6.6270e-01 +4.2893e-01 +4.3282e-01 +4.9615e-01
41 +2.478780584e+01 +2.478780584e+01 +6.556780584e+01 +6.556780584e+01 +0.0000e+00 +7.6358e-01 +1.1478e-01 +0.0000e+00 +3.8668e-01
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.674391354e+01 +3.674391354e+01 +3.514391354e+01 +3.514391354e+01 +2.3005e-01 +9.8553e-02 +2.3720e-01 +6.9683e-01 +6.4165e-01
2 +2.289384623e+01 +2.289384623e+01 +2.129384623e+01 +2.129384623e+01 +6.3741e-01 +3.5648e-01 +9.9523e-01 +6.1206e-01 +6.2900e-01
44 +1.503003512e+01 +1.503003512e+01 +1.343003512e+01 +1.343003512e+01 +1.0000e+00 +3.0684e-01 +1.0000e+00 +0.0000e+00 +5.6287e-01
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.582439814e+01 +6.582439814e+01 -3.050156019e+02 -3.050156019e+02 +4.6792e-01 +9.9547e-01 +2.0001e-01 +6.6227e-01 +3.4603e-01
25 +6.081849801e+01 +6.081849801e+01 -3.100215020e+02 -3.100215020e+02 +0.0000e+00 +7.6337e-01 +2.6874e-01 +4.9108e-01 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.297397952e+01 +6.297397952e+01 +3.041397952e+01 +3.041397952e+01 +3.6128e-01 +8.2049e-01 +9.7991e-01 +1.0375e-01 +9.3928e-01
56 +3.681029439e+01 +3.681029439e+01 +4.250294395e+00 +4.250294395e+00 +0.0000e+00 +1.0000e+00 +2.0903e-02 +1.0000e+00 +2.4521e-01
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.387329273e+01 +2.387329273e+01 +5.392732927e+02 +5.392732927e+02 +1.8296e-01 +3.6109e-01 +3.3079e-01 +1.6708e-01 +2.6722e-01
2 +1.345325144e+01 +1.345325144e+01 +5.288532514e+02 +5.288532514e+02 +8.7900e-01 +8.0823e-01 +6.0552e-01 +7.1656e-01 +3.2508e-01
43 +8.764185591e+00 +8.764185591e+00 +5.241641856e+02 +5.241641856e+02 +9.1032e-01 +1.0000e+00 +1.0000e+00 +1.0000e+00 +5.1484e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.227648044e+01 +6.227648044e+01 -9.377235196e+02 -9.377235196e+02 +7.2269e-01 +5.4003e-02 +7.1481e-01 +2.7903e-01 +7.9414e-01
6 +3.765555224e+01 +3.765555224e+01 -9.623444478e+02 -9.623444478e+02 +2.8654e-01 +7.6560e-01 +8.5871e-01 +4.6221e-01 +4.5875e-02
29 +2.499132875e+01 +2.499132875e+01 -9.750086712e+02 -9.750086712e+02 +0.0000e+00 +6.9148e-01 +4.6541e-01 +9.5474e-01 +1.6220e-01
% function evaluation | noise-free fitness - Fopt (1.317500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.440224714e+01 +6.440224714e+01 +1.961522471e+02 +1.961522471e+02 +6.4487e-01 +1.4266e-01 +5.0343e-01 +6.0664e-01 +6.5876e-01
2 +5.903433790e+01 +5.903433790e+01 +1.907843379e+02 +1.907843379e+02 +2.0606e-02 +9.8263e-01 +4.7305e-01 +1.0275e-01 +7.3841e-01
% function evaluation | noise-free fitness - Fopt (1.144900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.315185032e+01 +6.315185032e+01 +1.776418503e+02 +1.776418503e+02 +5.4712e-01 +1.1226e-01 +2.2272e-01 +9.7187e-01 +2.1020e-01
7 +5.297302417e+01 +5.297302417e+01 +1.674630242e+02 +1.674630242e+02 +4.4873e-01 +1.7698e-01 +2.5042e-01 +2.6373e-01 +1.6926e-01
48 +3.470176404e+01 +3.470176404e+01 +1.491917640e+02 +1.491917640e+02 +0.0000e+00 +3.7964e-01 +0.0000e+00 +2.1735e-02 +0.0000e+00
66 +2.484813363e+01 +2.484813363e+01 +1.393381336e+02 +1.393381336e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.2650e-01 +9.8072e-02
% function evaluation | noise-free fitness - Fopt (-2.596000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.083523261e+01 +7.083523261e+01 +4.487523261e+01 +4.487523261e+01 +7.1114e-01 +1.3872e-01 +1.7691e-01 +4.5833e-01 +6.7188e-01
3 +5.935806270e+01 +5.935806270e+01 +3.339806270e+01 +3.339806270e+01 +8.0685e-01 +2.5774e-01 +7.8995e-01 +1.6145e-01 +1.4549e-02
