% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.754693848e+00 +8.754693848e+00 +4.953469385e+01 +4.953469385e+01 +8.9454e-03 +4.3923e-01
8 +4.938026146e+00 +4.938026146e+00 +4.571802615e+01 +4.571802615e+01 +5.7191e-01 +7.4079e-01
16 +3.548855120e+00 +3.548855120e+00 +4.432885512e+01 +4.432885512e+01 +7.8988e-01 +8.4145e-01
32 +2.496654796e+00 +2.496654796e+00 +4.327665480e+01 +4.327665480e+01 +7.3449e-01 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.625405946e+01 +1.625405946e+01 +1.465405946e+01 +1.465405946e+01 +7.6472e-01 +1.1130e-01
3 +9.007453345e+00 +9.007453345e+00 +7.407453345e+00 +7.407453345e+00 +3.1684e-01 +9.7185e-01
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.546679226e+00 +4.546679226e+00 -3.662933208e+02 -3.662933208e+02 +9.7726e-01 +7.3027e-01
22 +3.514722594e+00 +3.514722594e+00 -3.673252774e+02 -3.673252774e+02 +4.3190e-01 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.907378749e+01 +1.907378749e+01 -1.348621251e+01 -1.348621251e+01 +4.2741e-01 +7.1852e-01
2 +8.075755650e+00 +8.075755650e+00 -2.448424435e+01 -2.448424435e+01 +9.5572e-01 +7.2398e-01
4 +6.237714748e+00 +6.237714748e+00 -2.632228525e+01 -2.632228525e+01 +8.0670e-01 +3.5082e-01
10 +2.730932642e+00 +2.730932642e+00 -2.982906736e+01 -2.982906736e+01 +3.6912e-01 +1.7770e-02
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.124005069e+01 +1.124005069e+01 +5.266400507e+02 +5.266400507e+02 +7.3200e-01 +9.7048e-02
2 +9.353099907e+00 +9.353099907e+00 +5.247530999e+02 +5.247530999e+02 +3.7586e-01 +3.7700e-01
3 +5.506921058e+00 +5.506921058e+00 +5.209069211e+02 +5.209069211e+02 +1.2748e-01 +7.8421e-01
38 +3.524777780e+00 +3.524777780e+00 +5.189247778e+02 +5.189247778e+02 +0.0000e+00 +5.7759e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.123649676e+00 +3.123649676e+00 -9.968763503e+02 -9.968763503e+02 +5.1834e-01 +7.7426e-01
9 +1.413592032e+00 +1.413592032e+00 -9.985864080e+02 -9.985864080e+02 +9.0681e-01 +7.1599e-01
11 +9.386031954e-01 +9.386031954e-01 -9.990613968e+02 -9.990613968e+02 +3.9630e-01 +9.4581e-01
% function evaluation | noise-free fitness - Fopt (1.317500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.561260178e+01 +1.561260178e+01 +1.473626018e+02 +1.473626018e+02 +4.4483e-01 +7.7801e-01
3 +8.201004072e+00 +8.201004072e+00 +1.399510041e+02 +1.399510041e+02 +3.7948e-01 +9.3674e-01
40 +5.857641721e+00 +5.857641721e+00 +1.376076417e+02 +1.376076417e+02 +1.0000e+00 +3.4322e-01
% function evaluation | noise-free fitness - Fopt (1.144900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.368521273e+00 +7.368521273e+00 +1.218585213e+02 +1.218585213e+02 +2.2495e-01 +1.5742e-01
2 +5.870564550e+00 +5.870564550e+00 +1.203605646e+02 +1.203605646e+02 +5.4994e-01 +2.0943e-01
11 +3.805312980e+00 +3.805312980e+00 +1.182953130e+02 +1.182953130e+02 +6.1612e-01 +1.6517e-01
14 +2.019198257e+00 +2.019198257e+00 +1.165091983e+02 +1.165091983e+02 +8.1729e-01 +9.0095e-03
% function evaluation | noise-free fitness - Fopt (-2.596000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.415167887e+01 +1.415167887e+01 -1.180832113e+01 -1.180832113e+01 +3.3309e-01 +7.9396e-01
3 +7.454346904e+00 +7.454346904e+00 -1.850565310e+01 -1.850565310e+01 +5.0851e-01 +1.7855e-01
