% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.859228943e+01 +3.859228943e+01 +4.546228943e+01 +4.546228943e+01 +5.2870e-01 +2.0936e-01
2 +1.368134245e+01 +1.368134245e+01 +2.055134245e+01 +2.055134245e+01 +2.6229e-01 +8.1506e-01
5 +8.977084286e+00 +8.977084286e+00 +1.584708429e+01 +1.584708429e+01 +4.8907e-01 +6.7037e-01
80 +5.732688297e+00 +5.732688297e+00 +1.260268830e+01 +1.260268830e+01 +9.5541e-01 +9.6799e-01
143 +3.660596423e+00 +3.660596423e+00 +1.053059642e+01 +1.053059642e+01 +3.8456e-01 +1.9660e-01
322 +4.006017003e-01 +4.006017003e-01 +7.270601700e+00 +7.270601700e+00 +9.0115e-01 +7.3098e-01
2422 +1.745460696e-01 +1.745460696e-01 +7.044546070e+00 +7.044546070e+00 +8.9971e-01 +7.3193e-01
3062 +7.440414860e-02 +7.440414860e-02 +6.944404149e+00 +6.944404149e+00 +8.9915e-01 +7.3223e-01
3340 +5.793345036e-02 +5.793345036e-02 +6.927933450e+00 +6.927933450e+00 +8.9907e-01 +7.3230e-01
3480 +3.803946394e-02 +3.803946394e-02 +6.908039464e+00 +6.908039464e+00 +8.9916e-01 +7.3225e-01
3560 +2.221513531e-02 +2.221513531e-02 +6.892215135e+00 +6.892215135e+00 +8.9917e-01 +7.3225e-01
4922 +1.457922688e-02 +1.457922688e-02 +6.884579227e+00 +6.884579227e+00 +8.9914e-01 +7.3227e-01
5908 +8.508472240e-03 +8.508472240e-03 +6.878508472e+00 +6.878508472e+00 +1.9233e-02 +9.1956e-01
5948 +4.629439825e-03 +4.629439825e-03 +6.874629440e+00 +6.874629440e+00 +1.9214e-02 +9.1958e-01
6248 +3.141246284e-03 +3.141246284e-03 +6.873141246e+00 +6.873141246e+00 +1.9215e-02 +9.1958e-01
6267 +1.284031519e-03 +1.284031519e-03 +6.871284032e+00 +6.871284032e+00 +1.9207e-02 +9.1958e-01
7008 +9.676989970e-04 +9.676989970e-04 +6.870967699e+00 +6.870967699e+00 +1.9208e-02 +9.1958e-01
7407 +6.736638759e-05 +6.736638759e-05 +6.870067366e+00 +6.870067366e+00 +1.9210e-02 +9.1958e-01
7588 +4.271328465e-05 +4.271328465e-05 +6.870042713e+00 +6.870042713e+00 +1.9210e-02 +9.1958e-01
8187 +2.808227244e-05 +2.808227244e-05 +6.870028082e+00 +6.870028082e+00 +1.9210e-02 +9.1958e-01
8268 +2.500726879e-05 +2.500726879e-05 +6.870025007e+00 +6.870025007e+00 +1.9210e-02 +9.1958e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.411805208e+01 +5.411805208e+01 +5.412805208e+01 +5.412805208e+01 +9.5027e-01 +9.9216e-01
5 +7.138757095e+00 +7.138757095e+00 +7.148757095e+00 +7.148757095e+00 +3.8505e-02 +8.0074e-01
36 +4.178586844e+00 +4.178586844e+00 +4.188586844e+00 +4.188586844e+00 +4.8514e-01 +2.1535e-01
123 +1.487849480e+00 +1.487849480e+00 +1.497849480e+00 +1.497849480e+00 +9.5037e-02 +1.0000e+00
367 +9.915227988e-01 +9.915227988e-01 +1.001522799e+00 +1.001522799e+00 +9.6179e-02 +1.0000e+00
1554 +3.585184620e-01 +3.585184620e-01 +3.685184620e-01 +3.685184620e-01 +4.5026e-01 +1.1647e-01
1694 +2.336531327e-01 +2.336531327e-01 +2.436531327e-01 +2.436531327e-01 +4.4997e-01 +1.1685e-01
2133 +1.380388590e-01 +1.380388590e-01 +1.480388590e-01 +1.480388590e-01 +4.4938e-01 +1.1700e-01
2173 +6.948825075e-02 +6.948825075e-02 +7.948825075e-02 +7.948825075e-02 +4.4881e-01 +1.1726e-01
2213 +1.013015794e-02 +1.013015794e-02 +2.013015794e-02 +2.013015794e-02 +4.4892e-01 +1.1724e-01
2677 +9.971766186e-03 +9.971766186e-03 +1.997176619e-02 +1.997176619e-02 +4.4889e-01 +1.1726e-01
2853 +3.074846848e-03 +3.074846848e-03 +1.307484685e-02 +1.307484685e-02 +4.4892e-01 +1.1724e-01
3234 +2.301178412e-03 +2.301178412e-03 +1.230117841e-02 +1.230117841e-02 +4.4892e-01 +1.1724e-01
3273 +1.289398772e-03 +1.289398772e-03 +1.128939877e-02 +1.128939877e-02 +4.4891e-01 +1.1724e-01
3794 +8.040468577e-04 +8.040468577e-04 +1.080404686e-02 +1.080404686e-02 +4.4891e-01 +1.1724e-01
3853 +6.172385837e-04 +6.172385837e-04 +1.061723858e-02 +1.061723858e-02 +4.4891e-01 +1.1724e-01
4013 +3.912494771e-04 +3.912494771e-04 +1.039124948e-02 +1.039124948e-02 +4.4891e-01 +1.1724e-01
4054 +2.432050247e-04 +2.432050247e-04 +1.024320502e-02 +1.024320502e-02 +4.4891e-01 +1.1724e-01
4173 +7.905765473e-05 +7.905765473e-05 +1.007905765e-02 +1.007905765e-02 +4.4891e-01 +1.1724e-01
4895 +2.901068902e-05 +2.901068902e-05 +1.002901069e-02 +1.002901069e-02 +4.4891e-01 +1.1724e-01
4937 +2.441788317e-05 +2.441788317e-05 +1.002441788e-02 +1.002441788e-02 +4.4891e-01 +1.1724e-01
5234 +4.864053361e-06 +4.864053361e-06 +1.000486405e-02 +1.000486405e-02 +4.4891e-01 +1.1724e-01
5453 +1.565518548e-06 +1.565518548e-06 +1.000156552e-02 +1.000156552e-02 +4.4891e-01 +1.1724e-01
6014 +9.978652915e-07 +9.978652915e-07 +1.000099787e-02 +1.000099787e-02 +4.4891e-01 +1.1724e-01
