% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.081140585e+02 +1.081140585e+02 +9.117405854e+01 +9.117405854e+01 +1.4883e-01 +4.3965e-01
2 +3.379123753e+01 +3.379123753e+01 +1.685123753e+01 +1.685123753e+01 +4.1572e-02 +9.0391e-01
4 +2.148242313e+01 +2.148242313e+01 +4.542423126e+00 +4.542423126e+00 +9.6360e-01 +8.9245e-02
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.988312491e+00 +4.988312491e+00 +2.379831249e+01 +2.379831249e+01 +9.1477e-01 +9.9327e-01
6 +3.131720699e+00 +3.131720699e+00 +2.194172070e+01 +2.194172070e+01 +4.5402e-03 +7.3838e-01
70 +2.427184225e+00 +2.427184225e+00 +2.123718423e+01 +2.123718423e+01 +4.6135e-01 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.662525414e+01 +2.662525414e+01 +2.997752541e+02 +2.997752541e+02 +8.0989e-01 +9.4948e-01
3 +1.591506526e+01 +1.591506526e+01 +2.890650653e+02 +2.890650653e+02 +2.3099e-02 +8.3367e-01
25 +1.563801284e+01 +1.563801284e+01 +2.887880128e+02 +2.887880128e+02 +0.0000e+00 +7.9833e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.256716701e+01 +2.256716701e+01 +5.974716701e+01 +5.974716701e+01 +8.6972e-01 +6.7731e-01
3 +1.319040249e+01 +1.319040249e+01 +5.037040249e+01 +5.037040249e+01 +2.4694e-01 +3.4077e-01
7 +9.334298108e+00 +9.334298108e+00 +4.651429811e+01 +4.651429811e+01 +4.4708e-01 +1.5135e-01
11 +6.099327894e+00 +6.099327894e+00 +4.327932789e+01 +4.327932789e+01 +5.1916e-01 +8.4249e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.898483316e+01 +2.898483316e+01 -1.189151668e+02 -1.189151668e+02 +4.0219e-01 +6.0273e-01
3 +1.971773614e+01 +1.971773614e+01 -1.281822639e+02 -1.281822639e+02 +8.7990e-01 +3.6350e-01
4 +1.261013295e+01 +1.261013295e+01 -1.352898671e+02 -1.352898671e+02 +6.2972e-01 +4.4150e-01
17 +6.326940186e+00 +6.326940186e+00 -1.415730598e+02 -1.415730598e+02 +1.3716e-01 +1.7778e-01
170 +5.844601667e+00 +5.844601667e+00 -1.420553983e+02 -1.420553983e+02 +2.2588e-03 +2.0157e-02
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.534214055e+01 +1.534214055e+01 +1.316021406e+02 +1.316021406e+02 +3.8617e-01 +5.6318e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.044701648e+01 +5.044701648e+01 -9.495529835e+02 -9.495529835e+02 +7.8729e-01 +3.2628e-02
3 +2.557850688e+01 +2.557850688e+01 -9.744214931e+02 -9.744214931e+02 +1.2702e-01 +3.0369e-02
5 +2.500913903e+01 +2.500913903e+01 -9.749908610e+02 -9.749908610e+02 +6.4286e-01 +2.8770e-01
10 +1.468390507e+01 +1.468390507e+01 -9.853160949e+02 -9.853160949e+02 +4.3356e-01 +4.3488e-01
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.728801747e+00 +7.728801747e+00 -8.420119825e+01 -8.420119825e+01 +4.5547e-01 +6.0724e-02
103 +6.303769451e+00 +6.303769451e+00 -8.562623055e+01 -8.562623055e+01 +5.4491e-01 +9.1805e-02
% function evaluation | noise-free fitness - Fopt (1.487500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.795211874e+01 +4.795211874e+01 +1.967021187e+02 +1.967021187e+02 +7.7224e-01 +5.7172e-01
4 +1.476313111e+01 +1.476313111e+01 +1.635131311e+02 +1.635131311e+02 +1.8732e-03 +5.9580e-01
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.319667603e+00 +8.319667603e+00 -1.399803324e+02 -1.399803324e+02 +2.9473e-01 +3.7812e-01
2 +4.296685248e+00 +4.296685248e+00 -1.440033148e+02 -1.440033148e+02 +4.8303e-01 +8.6324e-01
3 +1.975583713e+00 +1.975583713e+00 -1.463244163e+02 -1.463244163e+02 +6.6920e-01 +3.5812e-01
