% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.777815478e+00 +9.777815478e+00 -9.277218452e+01 -9.277218452e+01 +5.2332e-01 +6.2417e-01 +8.0897e-01 +9.4784e-01 +7.2425e-01
5 +6.292603348e+00 +6.292603348e+00 -9.625739665e+01 -9.625739665e+01 +6.3301e-01 +2.2982e-01 +4.9125e-01 +1.9223e-01 +3.3855e-01
16 +3.008881312e+00 +3.008881312e+00 -9.954111869e+01 -9.954111869e+01 +5.1817e-01 +4.3896e-01 +7.9479e-01 +7.7442e-01 +7.2675e-02
232 +1.153203607e+00 +1.153203607e+00 -1.013967964e+02 -1.013967964e+02 +9.4473e-01 +5.2156e-01 +6.5891e-01 +2.1592e-01 +7.9295e-01
860 +9.274719054e-01 +9.274719054e-01 -1.016225281e+02 -1.016225281e+02 +4.9234e-03 +5.9418e-02 +3.2923e-01 +4.3913e-01 +2.1969e-01
1680 +5.876953452e-01 +5.876953452e-01 -1.019623047e+02 -1.019623047e+02 +4.7061e-03 +9.6844e-03 +1.8819e-01 +4.2745e-01 +2.3385e-01
2581 +3.552524638e-01 +3.552524638e-01 -1.021947475e+02 -1.021947475e+02 +5.1606e-03 +6.4084e-03 +2.0092e-01 +4.2487e-01 +2.4656e-01
2920 +2.399785189e-01 +2.399785189e-01 -1.023100215e+02 -1.023100215e+02 +5.3693e-03 +5.1986e-03 +1.9168e-01 +4.2557e-01 +2.3219e-01
6009 +1.441955387e-01 +1.441955387e-01 -1.024058045e+02 -1.024058045e+02 +2.7836e-01 +1.0000e+00 +8.2693e-01 +1.7344e-01 +8.4783e-01
6507 +7.334119724e-02 +7.334119724e-02 -1.024766588e+02 -1.024766588e+02 +2.7158e-01 +1.0000e+00 +8.2725e-01 +1.7528e-01 +8.4576e-01
7347 +6.178015997e-02 +6.178015997e-02 -1.024882198e+02 -1.024882198e+02 +2.6958e-01 +1.0000e+00 +8.2649e-01 +1.7547e-01 +8.4459e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.228292121e+01 +1.228292121e+01 +8.397292121e+01 +8.397292121e+01 +4.6918e-01 +8.2241e-01 +8.0303e-01 +8.1705e-01 +5.5097e-01
3 +8.079069062e+00 +8.079069062e+00 +7.976906906e+01 +7.976906906e+01 +2.8266e-01 +2.3008e-01 +1.3129e-02 +3.5440e-01 +6.6564e-01
4 +5.022395985e+00 +5.022395985e+00 +7.671239599e+01 +7.671239599e+01 +2.5065e-01 +5.3646e-01 +2.9955e-01 +9.9833e-01 +1.6181e-01
78 +2.514243252e+00 +2.514243252e+00 +7.420424325e+01 +7.420424325e+01 +7.7671e-01 +8.3076e-01 +9.7828e-01 +3.3895e-01 +5.4529e-01
209 +1.782305026e+00 +1.782305026e+00 +7.347230503e+01 +7.347230503e+01 +9.0870e-03 +7.8789e-01 +2.3936e-01 +3.2019e-01 +5.7080e-01
347 +1.469672038e+00 +1.469672038e+00 +7.315967204e+01 +7.315967204e+01 +2.8765e-01 +8.1204e-01 +1.6428e-01 +2.3243e-01 +4.2308e-01
430 +6.862146625e-01 +6.862146625e-01 +7.237621466e+01 +7.237621466e+01 +6.1535e-03 +7.4909e-01 +1.1172e-01 +2.5598e-01 +5.6986e-01
911 +6.283278401e-01 +6.283278401e-01 +7.231832784e+01 +7.231832784e+01 +7.1290e-03 +7.9002e-01 +1.6860e-01 +2.8288e-01 +5.4005e-01
1210 +2.544636230e-01 +2.544636230e-01 +7.194446362e+01 +7.194446362e+01 +6.9537e-03 +7.9145e-01 +1.6688e-01 +2.8628e-01 +5.5449e-01
1391 +2.338748950e-01 +2.338748950e-01 +7.192387489e+01 +7.192387489e+01 +6.7295e-03 +7.9192e-01 +1.6494e-01 +2.8664e-01 +5.5839e-01
1731 +1.577213248e-01 +1.577213248e-01 +7.184772132e+01 +7.184772132e+01 +6.2964e-03 +7.9163e-01 +1.6742e-01 +2.8487e-01 +5.6247e-01
3430 +9.989998428e-02 +9.989998428e-02 +7.178989998e+01 +7.178989998e+01 +9.0680e-03 +7.8861e-01 +1.6088e-01 +2.7937e-01 +5.8153e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.673774915e+01 +1.673774915e+01 +2.307477491e+02 +2.307477491e+02 +9.7718e-01 +1.4453e-02 +5.0613e-01 +6.6518e-01 +2.2626e-01
2 +1.014289982e+01 +1.014289982e+01 +2.241528998e+02 +2.241528998e+02 +7.9511e-01 +3.5392e-02 +8.7250e-01 +8.4844e-01 +2.1227e-01
5 +8.524167536e+00 +8.524167536e+00 +2.225341675e+02 +2.225341675e+02 +1.3283e-01 +4.2508e-01 +3.9331e-01 +7.1674e-02 +2.1021e-01
11 +8.076762835e-01 +8.076762835e-01 +2.148176763e+02 +2.148176763e+02 +7.4378e-01 +1.9392e-01 +4.0022e-01 +3.1666e-01 +8.5203e-02
669 +5.284064453e-01 +5.284064453e-01 +2.145384064e+02 +2.145384064e+02 +7.4050e-01 +1.9517e-01 +4.3943e-01 +3.1116e-01 +7.3576e-02
713 +2.919368234e-01 +2.919368234e-01 +2.143019368e+02 +2.143019368e+02 +7.4827e-01 +1.8655e-01 +3.9614e-01 +3.0758e-01 +1.0920e-01
1621 +1.804675385e-01 +1.804675385e-01 +2.141904675e+02 +2.141904675e+02 +1.6161e-02 +3.6676e-01 +0.0000e+00 +2.5459e-02 +3.9140e-02
1921 +1.432703292e-01 +1.432703292e-01 +2.141532703e+02 +2.141532703e+02 +2.4499e-02 +3.7120e-01 +1.1071e-02 +2.6078e-02 +3.8705e-02
2825 +6.522852279e-02 +6.522852279e-02 +2.140752285e+02 +2.140752285e+02 +2.5545e-02 +3.7282e-01 +1.4242e-02 +3.1440e-02 +3.6211e-02
2864 +5.987526544e-02 +5.987526544e-02 +2.140698753e+02 +2.140698753e+02 +2.6560e-02 +3.7241e-01 +1.2560e-02 +3.2142e-02 +3.5646e-02
4642 +3.977552259e-02 +3.977552259e-02 +2.140497755e+02 +2.140497755e+02 +3.2608e-02 +3.7871e-01 +1.2924e-02 +3.6292e-02 +3.9003e-02
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.945386458e+00 +9.945386458e+00 -4.853461354e+01 -4.853461354e+01 +6.9648e-01 +7.7583e-01 +5.3630e-01 +5.1630e-01 +7.8756e-01
5 +6.091296891e+00 +6.091296891e+00 -5.238870311e+01 -5.238870311e+01 +9.5741e-01 +8.8444e-01 +7.1050e-01 +5.7183e-01 +4.8232e-01
