% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.071968098e+07 +3.071968098e+07 +3.071962604e+07 +3.071962604e+07
7 +2.390673677e+07 +2.390673677e+07 +2.390668183e+07 +2.390668183e+07
104 +1.563437239e+07 +1.563437239e+07 +1.563431745e+07 +1.563431745e+07
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.521698366e+07 +3.521698366e+07 +3.521704279e+07 +3.521704279e+07
62 +2.503226484e+07 +2.503226484e+07 +2.503232397e+07 +2.503232397e+07
304 +1.572318884e+07 +1.572318884e+07 +1.572324797e+07 +1.572324797e+07
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.278783443e+07 +2.278783443e+07 +2.278734290e+07 +2.278734290e+07
61 +1.504591999e+07 +1.504591999e+07 +1.504542846e+07 +1.504542846e+07
215 +9.684471804e+06 +9.684471804e+06 +9.683980274e+06 +9.683980274e+06
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.798121117e+07 +1.798121117e+07 +1.798104097e+07 +1.798104097e+07
17 +1.510845090e+07 +1.510845090e+07 +1.510828070e+07 +1.510828070e+07
136 +9.977642046e+06 +9.977642046e+06 +9.977471846e+06 +9.977471846e+06
583 +6.304417405e+06 +6.304417405e+06 +6.304247205e+06 +6.304247205e+06
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.792744749e+07 +1.792744749e+07 +1.792697774e+07 +1.792697774e+07
3 +1.422899688e+07 +1.422899688e+07 +1.422852713e+07 +1.422852713e+07
103 +9.907405670e+06 +9.907405670e+06 +9.906935920e+06 +9.906935920e+06
598 +6.247488864e+06 +6.247488864e+06 +6.247019114e+06 +6.247019114e+06
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.752252778e+07 +1.752252778e+07 +1.752272769e+07 +1.752272769e+07
39 +1.578654069e+07 +1.578654069e+07 +1.578674060e+07 +1.578674060e+07
186 +9.947511910e+06 +9.947511910e+06 +9.947711820e+06 +9.947711820e+06
% function evaluation | noise-free fitness - Fopt (-4.296000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.971799286e+07 +1.971799286e+07 +1.971756326e+07 +1.971756326e+07
5 +1.568398246e+07 +1.568398246e+07 +1.568355286e+07 +1.568355286e+07
151 +9.844608814e+06 +9.844608814e+06 +9.844179214e+06 +9.844179214e+06
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.324212731e+07 +1.324212731e+07 +1.324312731e+07 +1.324312731e+07
67 +9.725785137e+06 +9.725785137e+06 +9.726785137e+06 +9.726785137e+06
362 +6.251700603e+06 +6.251700603e+06 +6.252700603e+06 +6.252700603e+06
% function evaluation | noise-free fitness - Fopt (1.951500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.474264191e+06 +8.474264191e+06 +8.474459341e+06 +8.474459341e+06
31 +6.285484836e+06 +6.285484836e+06 +6.285679986e+06 +6.285679986e+06
118 +3.768863880e+06 +3.768863880e+06 +3.769059030e+06 +3.769059030e+06
368 +2.502271920e+06 +2.502271920e+06 +2.502467070e+06 +2.502467070e+06
% function evaluation | noise-free fitness - Fopt (-4.335000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.540579191e+07 +2.540579191e+07 +2.540574856e+07 +2.540574856e+07
2 +2.272157425e+07 +2.272157425e+07 +2.272153090e+07 +2.272153090e+07
77 +1.479206105e+07 +1.479206105e+07 +1.479201770e+07 +1.479201770e+07
289 +9.765953686e+06 +9.765953686e+06 +9.765910336e+06 +9.765910336e+06
% function evaluation | noise-free fitness - Fopt (2.790900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.279054187e+07 +3.279054187e+07 +3.279082096e+07 +3.279082096e+07
6 +2.507252860e+07 +2.507252860e+07 +2.507280769e+07 +2.507280769e+07
303 +1.574550788e+07 +1.574550788e+07 +1.574578697e+07 +1.574578697e+07
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.281418384e+06 +9.281418384e+06 +9.282418384e+06 +9.282418384e+06
24 +5.591728235e+06 +5.591728235e+06 +5.592728235e+06 +5.592728235e+06
191 +3.950925356e+06 +3.950925356e+06 +3.951925356e+06 +3.951925356e+06
700 +2.501192045e+06 +2.501192045e+06 +2.502192045e+06 +2.502192045e+06
% function evaluation | noise-free fitness - Fopt (-1.148100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.081406335e+07 +1.081406335e+07 +1.081394854e+07 +1.081394854e+07
2 +8.492539428e+06 +8.492539428e+06 +8.492424618e+06 +8.492424618e+06
