% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.389646694e+01 +5.389646694e+01 -9.461035331e+02 -9.461035331e+02 +3.5524e-01 +4.9733e-01
2 +2.536568567e+01 +2.536568567e+01 -9.746343143e+02 -9.746343143e+02 +8.3337e-01 +1.3056e-01
4 +2.365452889e+01 +2.365452889e+01 -9.763454711e+02 -9.763454711e+02 +9.8738e-01 +6.3598e-01
56 +7.671241464e+00 +7.671241464e+00 -9.923287585e+02 -9.923287585e+02 +1.0000e+00 +9.7939e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.068442775e+00 +3.068442775e+00 +1.003068443e+03 +1.003068443e+03 +4.8793e-01 +7.8431e-01
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.270584491e+01 +4.270584491e+01 -6.424155092e+00 -6.424155092e+00 +4.1970e-01 +9.4906e-01
2 +3.858884499e+01 +3.858884499e+01 -1.054115501e+01 -1.054115501e+01 +9.0771e-01 +7.4652e-01
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.961374229e+01 +2.961374229e+01 +3.273437423e+02 +3.273437423e+02 +6.2265e-01 +6.3061e-01
3 +2.240987625e+01 +2.240987625e+01 +3.201398763e+02 +3.201398763e+02 +8.3632e-01 +4.2621e-01
75 +1.448276528e+01 +1.448276528e+01 +3.122127653e+02 +3.122127653e+02 +1.0000e+00 +9.8715e-01
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.023945884e+01 +1.023945884e+01 +6.180945884e+01 +6.180945884e+01 +9.3554e-01 +9.7041e-01
3 +3.606506290e+00 +3.606506290e+00 +5.517650629e+01 +5.517650629e+01 +7.4134e-01 +7.6429e-01
37 +2.313628331e+00 +2.313628331e+00 +5.388362833e+01 +5.388362833e+01 +2.7382e-01 +9.9540e-01
% function evaluation | noise-free fitness - Fopt (1.495000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.554001185e+01 +7.554001185e+01 +9.049001185e+01 +9.049001185e+01 +1.9564e-02 +9.6244e-01
2 +5.876028745e+01 +5.876028745e+01 +7.371028745e+01 +7.371028745e+01 +4.7902e-01 +3.8978e-01
41 +3.665213594e+01 +3.665213594e+01 +5.160213594e+01 +5.160213594e+01 +1.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (6.938000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.055335019e+01 +2.055335019e+01 +8.993335019e+01 +8.993335019e+01 +6.8253e-01 +1.9357e-01
2 +8.000485783e+00 +8.000485783e+00 +7.738048578e+01 +7.738048578e+01 +5.5880e-02 +5.2007e-01
5 +4.737624920e+00 +4.737624920e+00 +7.411762492e+01 +7.411762492e+01 +6.4171e-01 +6.5259e-02
26 +4.683582826e-01 +4.683582826e-01 +6.984835828e+01 +6.984835828e+01 +8.5412e-01 +0.0000e+00
46 +2.662462684e-01 +2.662462684e-01 +6.964624627e+01 +6.964624627e+01 +1.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (7.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.162136898e+01 +3.162136898e+01 +1.041713690e+02 +1.041713690e+02 +5.5148e-01 +4.9554e-01
% function evaluation | noise-free fitness - Fopt (-5.473100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.773431305e+00 +6.773431305e+00 -5.405365687e+02 -5.405365687e+02 +3.3070e-01 +1.1447e-01
21 +5.878131542e+00 +5.878131542e+00 -5.414318685e+02 -5.414318685e+02 +8.3070e-01 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.952933407e+01 +2.952933407e+01 +1.029529334e+03 +1.029529334e+03 +3.2951e-01 +4.5156e-01
3 +1.226121846e+01 +1.226121846e+01 +1.012261218e+03 +1.012261218e+03 +5.1430e-01 +9.4302e-01
12 +9.051866245e-02 +9.051866245e-02 +1.000090519e+03 +1.000090519e+03 +7.4659e-01 +8.8843e-02
47 +1.632288967e-02 +1.632288967e-02 +1.000016323e+03 +1.000016323e+03 +9.3009e-01 +5.0000e-01
65 +1.360729740e-02 +1.360729740e-02 +1.000013607e+03 +1.000013607e+03 +1.0000e+00 +5.5476e-01
72 +6.156059939e-04 +6.156059939e-04 +1.000000616e+03 +1.000000616e+03 +6.0795e-01 +0.0000e+00
275 +3.879738247e-04 +3.879738247e-04 +1.000000388e+03 +1.000000388e+03 +6.1547e-01 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.935800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.735531514e+01 +7.735531514e+01 +3.709353151e+02 +3.709353151e+02 +3.9872e-01 +2.4094e-01
16 +6.256288075e+01 +6.256288075e+01 +3.561428807e+02 +3.561428807e+02 +8.6196e-01 +7.9916e-01
% function evaluation | noise-free fitness - Fopt (3.712600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.206435813e+01 +1.206435813e+01 +3.833243581e+02 +3.833243581e+02 +6.3726e-01 +1.5873e-02
4 +4.379866299e+00 +4.379866299e+00 +3.756398663e+02 +3.756398663e+02 +2.0088e-01 +8.3923e-01
24 +3.965231259e+00 +3.965231259e+00 +3.752252313e+02 +3.752252313e+02 +0.0000e+00 +8.0699e-01
% function evaluation | noise-free fitness - Fopt (5.226000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.629449017e+01 +2.629449017e+01 +7.855449017e+01 +7.855449017e+01 +8.5613e-01 +3.4415e-02
