% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.016298390e+03 +3.016298390e+03 +3.046268390e+03 +3.046268390e+03
386 +2.510020763e+03 +2.510020763e+03 +2.539990763e+03 +2.539990763e+03
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.291102646e+03 +3.291102646e+03 +3.239392646e+03 +3.239392646e+03
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.981792247e+03 +3.981792247e+03 +3.701842247e+03 +3.701842247e+03
12 +3.979780023e+03 +3.979780023e+03 +3.699830023e+03 +3.699830023e+03
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.082182978e+03 +3.082182978e+03 +4.014172978e+03 +4.014172978e+03
523 +2.506169319e+03 +2.506169319e+03 +3.438159319e+03 +3.438159319e+03
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.188819366e+03 +3.188819366e+03 +3.302129366e+03 +3.302129366e+03
936 +2.511365668e+03 +2.511365668e+03 +2.624675668e+03 +2.624675668e+03
% function evaluation | noise-free fitness - Fopt (-9.519000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.237555377e+03 +3.237555377e+03 +3.142365377e+03 +3.142365377e+03
% function evaluation | noise-free fitness - Fopt (-7.663000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.704114043e+03 +2.704114043e+03 +2.627484043e+03 +2.627484043e+03
90 +2.509013569e+03 +2.509013569e+03 +2.432383569e+03 +2.432383569e+03
% function evaluation | noise-free fitness - Fopt (1.152600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.669742693e+03 +2.669742693e+03 +2.785002693e+03 +2.785002693e+03
54 +2.496772780e+03 +2.496772780e+03 +2.612032780e+03 +2.612032780e+03
% function evaluation | noise-free fitness - Fopt (-1.000000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.607004422e+03 +2.607004422e+03 +2.606904422e+03 +2.606904422e+03
4 +2.400955597e+03 +2.400955597e+03 +2.400855597e+03 +2.400855597e+03
% function evaluation | noise-free fitness - Fopt (-1.502400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.113623287e+03 +3.113623287e+03 +2.963383287e+03 +2.963383287e+03
633 +2.507042117e+03 +2.507042117e+03 +2.356802117e+03 +2.356802117e+03
% function evaluation | noise-free fitness - Fopt (7.470000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.594707480e+03 +3.594707480e+03 +3.669407480e+03 +3.669407480e+03
% function evaluation | noise-free fitness - Fopt (-8.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.871053632e+03 +2.871053632e+03 +2.786273632e+03 +2.786273632e+03
251 +2.508665347e+03 +2.508665347e+03 +2.423885347e+03 +2.423885347e+03
% function evaluation | noise-free fitness - Fopt (1.620500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.746001524e+03 +2.746001524e+03 +2.908051524e+03 +2.908051524e+03
49 +2.506664716e+03 +2.506664716e+03 +2.668714716e+03 +2.668714716e+03
% function evaluation | noise-free fitness - Fopt (-3.549000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.107667686e+03 +3.107667686e+03 +3.072177686e+03 +3.072177686e+03
801 +2.511197003e+03 +2.511197003e+03 +2.475707003e+03 +2.475707003e+03
% function evaluation | noise-free fitness - Fopt (1.762000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.145943736e+03 +3.145943736e+03 +3.322143736e+03 +3.322143736e+03
