% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.897621513e+01 +3.897621513e+01 +2.203621513e+01 +2.203621513e+01 +8.5885e-01 +9.7172e-01 +6.8410e-01 +5.0085e-01 +9.4060e-01
362 +2.465585153e+01 +2.465585153e+01 +7.715851531e+00 +7.715851531e+00 +1.0000e+00 +2.7731e-01 +3.6133e-01 +1.0000e+00 +5.0283e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.120079307e+01 +2.120079307e+01 +4.001079307e+01 +4.001079307e+01 +2.5039e-01 +3.3164e-02 +5.4572e-02 +7.9928e-01 +6.2560e-01
35 +1.556769724e+01 +1.556769724e+01 +3.437769724e+01 +3.437769724e+01 +5.9144e-01 +6.3116e-01 +0.0000e+00 +5.0638e-01 +6.0615e-01
943 +9.797316836e+00 +9.797316836e+00 +2.860731684e+01 +2.860731684e+01 +0.0000e+00 +9.6529e-01 +2.9079e-01 +1.9227e-02 +7.3840e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.922642852e+01 +4.922642852e+01 +3.223764285e+02 +3.223764285e+02 +5.2257e-01 +2.7546e-01 +2.5988e-01 +7.9389e-01 +7.0687e-01
3 +2.835457917e+01 +2.835457917e+01 +3.015045792e+02 +3.015045792e+02 +5.2214e-01 +5.7720e-01 +8.9049e-01 +7.3026e-01 +1.3812e-01
20 +2.478990996e+01 +2.478990996e+01 +2.979399100e+02 +2.979399100e+02 +6.8202e-01 +7.9620e-01 +7.7288e-01 +1.2649e-01 +4.0025e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.775722895e+02 +1.775722895e+02 +2.147522895e+02 +2.147522895e+02 +3.7510e-01 +5.1437e-01 +1.9557e-01 +2.0068e-01 +9.2324e-01
3 +1.230681955e+02 +1.230681955e+02 +1.602481955e+02 +1.602481955e+02 +8.2264e-01 +1.7581e-01 +2.3217e-01 +4.4364e-01 +2.6331e-01
14 +8.346327635e+01 +8.346327635e+01 +1.206432763e+02 +1.206432763e+02 +4.2019e-01 +1.3178e-02 +9.4330e-01 +2.0415e-01 +9.9917e-01
20 +5.401131242e+01 +5.401131242e+01 +9.119131242e+01 +9.119131242e+01 +2.1564e-01 +7.2694e-01 +7.4456e-01 +7.7111e-01 +4.8718e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.537472264e+01 +5.537472264e+01 -9.252527736e+01 -9.252527736e+01 +2.1952e-01 +8.2229e-01 +1.1236e-01 +9.1136e-01 +1.1030e-01
8 +3.819298737e+01 +3.819298737e+01 -1.097070126e+02 -1.097070126e+02 +5.9444e-01 +2.2074e-01 +9.0719e-01 +9.0557e-04 +5.5309e-01
121 +2.489797040e+01 +2.489797040e+01 -1.230020296e+02 -1.230020296e+02 +6.4766e-01 +7.8100e-02 +9.4598e-01 +0.0000e+00 +5.0000e-01
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.722502755e+01 +4.722502755e+01 +1.634850276e+02 +1.634850276e+02 +3.3400e-01 +2.4302e-01 +1.7173e-01 +3.5445e-01 +7.0614e-01
23 +3.812504765e+01 +3.812504765e+01 +1.543850477e+02 +1.543850477e+02 +2.7698e-01 +6.3999e-01 +4.2609e-01 +1.5042e-01 +5.2467e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.624238500e+01 +5.624238500e+01 -9.437576150e+02 -9.437576150e+02 +4.3717e-01 +1.8502e-01 +2.5059e-01 +2.5515e-01 +9.5955e-01
10 +1.894519604e+01 +1.894519604e+01 -9.810548040e+02 -9.810548040e+02 +3.3227e-01 +8.0443e-01 +1.1777e-01 +9.9627e-01 +7.2353e-01
796 +1.569722414e+01 +1.569722414e+01 -9.843027759e+02 -9.843027759e+02 +3.5818e-01 +9.4756e-01 +6.1785e-03 +9.2674e-01 +8.2678e-01
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.645831915e+01 +5.645831915e+01 -3.547168085e+01 -3.547168085e+01 +3.8734e-02 +3.2999e-02 +6.2222e-01 +9.0519e-01 +4.2990e-01
2 +3.966065246e+01 +3.966065246e+01 -5.226934754e+01 -5.226934754e+01 +2.8719e-01 +2.1468e-01 +4.8699e-01 +4.5978e-01 +7.9702e-01
553 +2.458521194e+01 +2.458521194e+01 -6.734478806e+01 -6.734478806e+01 +3.1757e-01 +6.2544e-01 +1.2207e-01 +1.3528e-01 +1.5492e-01
% function evaluation | noise-free fitness - Fopt (1.487500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.539509011e+01 +4.539509011e+01 +1.941450901e+02 +1.941450901e+02 +2.5591e-01 +5.5238e-01 +2.2358e-01 +8.6832e-01 +6.0721e-01
19 +3.704338454e+01 +3.704338454e+01 +1.857933845e+02 +1.857933845e+02 +5.0980e-01 +4.3306e-01 +5.9588e-01 +9.3955e-01 +5.5271e-01
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.902803860e+01 +7.902803860e+01 -6.927196140e+01 -6.927196140e+01 +2.3733e-01 +2.5246e-01 +4.1047e-01 +4.1202e-01 +2.7235e-01
28 +5.774256644e+01 +5.774256644e+01 -9.055743356e+01 -9.055743356e+01 +3.3648e-01 +6.3396e-01 +5.7823e-01 +5.2759e-01 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (1.702000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.003229686e+02 +1.003229686e+02 +1.173429686e+02 +1.173429686e+02 +3.8788e-01 +6.5736e-01 +6.7837e-01 +7.0965e-01 +9.9066e-01
2 +7.256423179e+01 +7.256423179e+01 +8.958423179e+01 +8.958423179e+01 +5.8921e-01 +4.2339e-01 +6.6043e-01 +1.8419e-01 +5.7217e-01
4 +3.935678831e+01 +3.935678831e+01 +5.637678831e+01 +5.637678831e+01 +8.0224e-01 +2.4555e-01 +1.4775e-01 +2.4728e-01 +3.1807e-03
% function evaluation | noise-free fitness - Fopt (-2.202000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.246596228e+01 +8.246596228e+01 -1.377340377e+02 -1.377340377e+02 +1.4111e-01 +2.8321e-01 +3.0954e-01 +5.7867e-01 +2.2406e-01
4 +2.884011653e+01 +2.884011653e+01 -1.913598835e+02 -1.913598835e+02 +6.4739e-02 +3.8871e-01 +7.0350e-01 +7.2376e-01 +3.5308e-01
124 +2.423436954e+01 +2.423436954e+01 -1.959656305e+02 -1.959656305e+02 +0.0000e+00 +4.4015e-01 +1.0000e+00 +9.7477e-01 +6.3333e-02
% function evaluation | noise-free fitness - Fopt (-2.041000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.589250575e+01 +6.589250575e+01 +4.548250575e+01 +4.548250575e+01 +4.3818e-01 +1.6726e-01 +9.3478e-01 +6.4112e-01 +9.5184e-01
2 +6.152886211e+01 +6.152886211e+01 +4.111886211e+01 +4.111886211e+01 +9.8940e-01 +5.5263e-01 +2.7923e-01 +3.1470e-01 +2.9144e-01
55 +3.881579009e+01 +3.881579009e+01 +1.840579009e+01 +1.840579009e+01 +1.0757e-01 +7.9168e-01 +6.2793e-03 +1.3209e-01 +1.5475e-01
441 +2.381547958e+01 +2.381547958e+01 +3.405479577e+00 +3.405479577e+00 +7.0359e-02 +6.8887e-01 +5.4406e-02 +2.3404e-02 +5.3033e-03
% function evaluation | noise-free fitness - Fopt (6.081000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.694017881e+01 +5.694017881e+01 +1.177501788e+02 +1.177501788e+02 +9.5492e-01 +9.2908e-01 +6.9395e-01 +1.3137e-01 +8.8546e-01
4 +3.245269800e+01 +3.245269800e+01 +9.326269800e+01 +9.326269800e+01 +2.4196e-01 +2.8010e-02 +3.6413e-02 +1.0137e-01 +5.7804e-01
63 +2.284110730e+01 +2.284110730e+01 +8.365110730e+01 +8.365110730e+01 +5.0318e-01 +5.2597e-01 +8.2941e-01 +6.2035e-02 +4.0266e-01
% function evaluation | noise-free fitness - Fopt (-6.176300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.752527326e+02 +2.752527326e+02 -3.423772674e+02 -3.423772674e+02 +9.7819e-01 +8.8842e-01 +8.9422e-01 +1.0903e-01 +7.0467e-01
3 +2.196573928e+02 +2.196573928e+02 -3.979726072e+02 -3.979726072e+02 +6.2743e-01 +9.4046e-01 +4.5187e-01 +6.5511e-02 +2.4327e-01
20 +1.573672378e+02 +1.573672378e+02 -4.602627622e+02 -4.602627622e+02 +1.0435e-01 +2.7639e-01 +2.3890e-01 +1.0249e-01 +7.2026e-01
