% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.832780617e+01 +6.832780617e+01 +1.612678062e+02 +1.612678062e+02 +6.5703e-01 +8.5135e-01 +4.4349e-01 +2.4778e-01 +4.7785e-01
2 +5.052439453e+01 +5.052439453e+01 +1.434643945e+02 +1.434643945e+02 +1.0418e-01 +3.7500e-01 +8.9466e-01 +6.8065e-02 +7.9403e-01
3 +1.886564752e+01 +1.886564752e+01 +1.118056475e+02 +1.118056475e+02 +3.7765e-01 +8.3732e-01 +1.0355e-01 +7.7193e-01 +9.9451e-01
4 +1.522826764e+01 +1.522826764e+01 +1.081682676e+02 +1.081682676e+02 +4.6752e-01 +3.1173e-01 +6.9975e-01 +7.1942e-01 +7.8101e-02
12 +5.536714065e+00 +5.536714065e+00 +9.847671407e+01 +9.847671407e+01 +7.2549e-02 +4.3687e-01 +5.5407e-01 +9.9774e-01 +2.0487e-02
46 +2.967266690e+00 +2.967266690e+00 +9.590726669e+01 +9.590726669e+01 +0.0000e+00 +2.2911e-01 +0.0000e+00 +1.0000e+00 +5.6259e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.837163788e+02 +3.837163788e+02 +4.190663788e+02 +4.190663788e+02 +1.0916e-01 +4.5218e-01 +4.2894e-01 +9.9512e-01 +1.9523e-01
64 +2.443684794e+02 +2.443684794e+02 +2.797184794e+02 +2.797184794e+02 +1.0000e+00 +6.6589e-01 +7.6523e-01 +1.0000e+00 +6.5607e-02
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.481925896e+02 +5.481925896e+02 +5.520125896e+02 +5.520125896e+02 +5.8831e-02 +5.0186e-01 +5.0160e-01 +6.9498e-01 +8.3381e-01
3 +3.957278494e+02 +3.957278494e+02 +3.995478494e+02 +3.995478494e+02 +9.1456e-01 +6.6587e-01 +2.2101e-02 +2.4003e-01 +3.1802e-02
73 +2.332466285e+02 +2.332466285e+02 +2.370666285e+02 +2.370666285e+02 +7.8678e-01 +9.9996e-01 +1.0000e+00 +0.0000e+00 +3.1745e-01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.835720004e+02 +1.835720004e+02 +2.053220004e+02 +2.053220004e+02 +7.1880e-02 +1.1365e-01 +1.2800e-01 +9.5968e-02 +6.2045e-01
3 +1.302398739e+02 +1.302398739e+02 +1.519898739e+02 +1.519898739e+02 +4.0124e-01 +1.6259e-01 +1.9137e-01 +8.1363e-01 +1.4478e-01
24 +9.843478435e+01 +9.843478435e+01 +1.201847843e+02 +1.201847843e+02 +8.2185e-01 +1.6766e-01 +2.6665e-01 +9.5764e-01 +3.6095e-01
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.389380407e+01 +1.389380407e+01 +7.868380407e+01 +7.868380407e+01 +8.3327e-01 +1.7213e-01 +5.0165e-02 +6.2062e-01 +7.9623e-01
32 +8.433015858e+00 +8.433015858e+00 +7.322301586e+01 +7.322301586e+01 +8.1897e-01 +4.6490e-01 +5.2297e-01 +9.8754e-01 +1.9520e-01
