% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.943913910e+03 +9.943913910e+03 +9.397413910e+03 +9.397413910e+03 +8.2090e-01 +5.0987e-01 +3.9794e-01 +7.8361e-01 +6.3224e-01 +8.7832e-01 +7.3930e-01 +9.5256e-01 +1.4498e-01 +4.4326e-01
25 +4.975886749e+03 +4.975886749e+03 +4.429386749e+03 +4.429386749e+03 +9.1610e-01 +5.4594e-01 +8.7894e-01 +4.7030e-01 +1.8979e-01 +1.0854e-01 +4.5539e-01 +6.0107e-01 +0.0000e+00 +7.2074e-01
45 +3.794205468e+03 +3.794205468e+03 +3.247705468e+03 +3.247705468e+03 +9.0472e-01 +6.4002e-01 +5.3298e-01 +0.0000e+00 +2.9128e-01 +0.0000e+00 +0.0000e+00 +6.8474e-01 +2.8147e-03 +6.0903e-01
81 +2.399277334e+03 +2.399277334e+03 +1.852777334e+03 +1.852777334e+03 +8.4558e-01 +1.0000e+00 +1.6254e-01 +5.0000e-01 +8.7036e-01 +5.9955e-02 +0.0000e+00 +9.3186e-01 +1.5775e-02 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.067399042e+04 +2.067399042e+04 +2.167399042e+04 +2.167399042e+04 +4.1286e-01 +2.0814e-01 +7.8797e-01 +2.1382e-01 +3.0853e-01 +8.2004e-01 +7.6656e-01 +1.1387e-01 +5.1882e-01 +2.9533e-01
11 +1.009969480e+04 +1.009969480e+04 +1.109969480e+04 +1.109969480e+04 +6.1868e-01 +9.6108e-01 +5.2744e-01 +7.2034e-01 +5.6341e-01 +5.2097e-01 +9.7418e-02 +5.3700e-01 +1.0997e-01 +4.6272e-02
31 +8.463568220e+03 +8.463568220e+03 +9.463568220e+03 +9.463568220e+03 +7.4712e-01 +8.1015e-01 +3.2689e-01 +2.2034e-01 +5.0825e-01 +2.0974e-02 +0.0000e+00 +6.6175e-01 +1.2920e-02 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.038020976e+03 +8.038020976e+03 +8.246400976e+03 +8.246400976e+03 +2.8964e-01 +2.4795e-01 +8.1072e-01 +9.6384e-03 +6.9340e-01 +5.4984e-01 +5.9316e-01 +7.6321e-01 +6.0103e-01 +6.0362e-01
2 +5.510405666e+03 +5.510405666e+03 +5.718785666e+03 +5.718785666e+03 +9.4132e-01 +8.5300e-01 +2.4012e-01 +4.2679e-01 +5.4983e-01 +8.1853e-01 +3.7216e-01 +9.0578e-01 +5.2366e-01 +9.5829e-01
22 +3.325462410e+03 +3.325462410e+03 +3.533842410e+03 +3.533842410e+03 +8.9519e-01 +6.2539e-01 +7.4012e-01 +0.0000e+00 +4.9286e-01 +7.8685e-01 +5.6838e-01 +8.0279e-01 +1.6236e-01 +8.2948e-01
41 +2.160273382e+03 +2.160273382e+03 +2.368653382e+03 +2.368653382e+03 +1.0000e+00 +2.5341e-01 +6.8071e-01 +3.4723e-01 +6.6779e-01 +8.9932e-01 +4.9789e-01 +7.5557e-01 +0.0000e+00 +9.3232e-01
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.451338467e+04 +1.451338467e+04 +1.436842467e+04 +1.436842467e+04 +7.9110e-01 +1.6477e-01 +1.5180e-01 +7.4783e-01 +7.3797e-01 +6.6003e-01 +6.6448e-01 +3.3317e-01 +8.3275e-01 +6.9952e-01
10 +8.650639431e+03 +8.650639431e+03 +8.505679431e+03 +8.505679431e+03 +7.3086e-01 +6.7278e-01 +6.7205e-01 +2.0645e-01 +2.8286e-01 +7.9288e-01 +1.1796e-01 +6.7149e-01 +4.2734e-01 +3.4296e-01
45 +5.714255436e+03 +5.714255436e+03 +5.569295436e+03 +5.569295436e+03 +4.9720e-01 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.7085e-01 +1.0000e+00 +5.6152e-01 +1.4282e-01 +0.0000e+00 +1.0000e+00
60 +3.469927246e+03 +3.469927246e+03 +3.324967246e+03 +3.324967246e+03 +5.0000e-01 +6.3726e-01 +5.0000e-01 +3.1984e-01 +7.6352e-01 +0.0000e+00 +8.7671e-02 +8.2524e-01 +0.0000e+00 +9.4459e-01
82 +2.424396736e+03 +2.424396736e+03 +2.279436736e+03 +2.279436736e+03 +6.0901e-01 +9.6011e-01 +1.9561e-01 +2.1776e-01 +5.7555e-01 +2.1301e-01 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.520744712e+03 +3.520744712e+03 +3.514444712e+03 +3.514444712e+03 +4.2412e-01 +7.9497e-01 +2.1243e-01 +4.9989e-01 +7.0801e-01 +3.2523e-01 +1.3773e-01 +1.9435e-01 +9.6182e-01 +6.9983e-01
66 +1.786828809e+03 +1.786828809e+03 +1.780528809e+03 +1.780528809e+03 +5.0000e-01 +8.3380e-01 +9.7656e-01 +7.9820e-01 +5.1073e-01 +0.0000e+00 +1.4060e-01 +0.0000e+00 +8.7944e-01 +8.2914e-01
90 +1.561308744e+03 +1.561308744e+03 +1.555008744e+03 +1.555008744e+03 +1.0000e+00 +7.6281e-01 +9.7202e-01 +4.7662e-01 +3.4515e-01 +0.0000e+00 +2.1533e-01 +0.0000e+00 +8.0703e-01 +9.8903e-01
115 +9.756671653e+02 +9.756671653e+02 +9.693671653e+02 +9.693671653e+02 +1.4749e-01 +1.0000e+00 +0.0000e+00 +1.3056e-01 +2.5659e-01 +2.3389e-01 +1.0000e+00 +0.0000e+00 +1.0000e+00 +9.0321e-01
% function evaluation | noise-free fitness - Fopt (-3.790000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.558718864e+04 +1.558718864e+04 +1.558339864e+04 +1.558339864e+04 +6.3711e-01 +9.3185e-01 +2.7934e-01 +5.1857e-01 +5.2025e-01 +5.3417e-01 +5.0408e-01 +8.4862e-01 +9.9662e-01 +1.4422e-01
13 +9.804758143e+03 +9.804758143e+03 +9.800968143e+03 +9.800968143e+03 +2.3112e-01 +9.4772e-01 +9.3264e-01 +4.3495e-02 +4.0748e-01 +2.6256e-01 +2.1369e-02 +3.1533e-01 +5.5988e-01 +9.5309e-02
67 +6.097025144e+03 +6.097025144e+03 +6.093235144e+03 +6.093235144e+03 +1.0000e+00 +1.0000e+00 +5.8691e-01 +8.7947e-02 +3.6130e-01 +0.0000e+00 +1.2058e-01 +0.0000e+00 +8.5605e-01 +0.0000e+00
