% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.297210373e+04 +6.297210373e+04 +6.242560373e+04 +6.242560373e+04
31 +3.740399097e+04 +3.740399097e+04 +3.685749097e+04 +3.685749097e+04
55 +2.438838959e+04 +2.438838959e+04 +2.384188959e+04 +2.384188959e+04
935 +1.584885737e+04 +1.584885737e+04 +1.530235737e+04 +1.530235737e+04
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.721058444e+04 +5.721058444e+04 +5.821058444e+04 +5.821058444e+04
43 +3.776137770e+04 +3.776137770e+04 +3.876137770e+04 +3.876137770e+04
125 +2.434530491e+04 +2.434530491e+04 +2.534530491e+04 +2.534530491e+04
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.261565384e+04 +4.261565384e+04 +4.282403384e+04 +4.282403384e+04
5 +3.604407126e+04 +3.604407126e+04 +3.625245126e+04 +3.625245126e+04
36 +2.474895496e+04 +2.474895496e+04 +2.495733496e+04 +2.495733496e+04
111 +1.527119550e+04 +1.527119550e+04 +1.547957550e+04 +1.547957550e+04
232 +9.940005994e+03 +9.940005994e+03 +1.014838599e+04 +1.014838599e+04
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.214252673e+04 +5.214252673e+04 +5.199756673e+04 +5.199756673e+04
50 +3.971665341e+04 +3.971665341e+04 +3.957169341e+04 +3.957169341e+04
93 +2.506105056e+04 +2.506105056e+04 +2.491609056e+04 +2.491609056e+04
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.041554653e+04 +8.041554653e+04 +8.040924653e+04 +8.040924653e+04
2 +5.879669065e+04 +5.879669065e+04 +5.879039065e+04 +5.879039065e+04
23 +3.417340938e+04 +3.417340938e+04 +3.416710938e+04 +3.416710938e+04
67 +2.505096355e+04 +2.505096355e+04 +2.504466355e+04 +2.504466355e+04
% function evaluation | noise-free fitness - Fopt (-3.790000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.208551678e+04 +7.208551678e+04 +7.208172678e+04 +7.208172678e+04
4 +5.857161634e+04 +5.857161634e+04 +5.856782634e+04 +5.856782634e+04
43 +3.495729428e+04 +3.495729428e+04 +3.495350428e+04 +3.495350428e+04
81 +2.265417933e+04 +2.265417933e+04 +2.265038933e+04 +2.265038933e+04
380 +1.584269004e+04 +1.584269004e+04 +1.583890004e+04 +1.583890004e+04
% function evaluation | noise-free fitness - Fopt (-5.675000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.171557896e+04 +8.171557896e+04 +8.165882896e+04 +8.165882896e+04
2 +5.671086359e+04 +5.671086359e+04 +5.665411359e+04 +5.665411359e+04
64 +3.531004887e+04 +3.531004887e+04 +3.525329887e+04 +3.525329887e+04
302 +2.510311987e+04 +2.510311987e+04 +2.504636987e+04 +2.504636987e+04
% function evaluation | noise-free fitness - Fopt (-5.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.030349825e+04 +3.030349825e+04 +3.024369825e+04 +3.024369825e+04
5 +1.834138604e+04 +1.834138604e+04 +1.828158604e+04 +1.828158604e+04
48 +1.255327022e+04 +1.255327022e+04 +1.249347022e+04 +1.249347022e+04
50 +9.189029042e+03 +9.189029042e+03 +9.129229042e+03 +9.129229042e+03
109 +6.205979097e+03 +6.205979097e+03 +6.146179097e+03 +6.146179097e+03
