% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.187321383e+02 +2.187321383e+02 -2.433578617e+02 -2.433578617e+02 +8.6492e-01 +9.3854e-01 +9.5655e-01 +1.0359e-01 +5.8795e-01 +3.1055e-01 +3.2274e-01 +2.5770e-01 +4.7529e-01 +9.4614e-01
16 +1.447816727e+02 +1.447816727e+02 -3.173083273e+02 -3.173083273e+02 +4.5447e-01 +8.2576e-01 +9.3446e-01 +2.1161e-01 +4.5630e-01 +6.4904e-01 +7.5859e-01 +5.0602e-01 +7.4719e-01 +9.2256e-01
300 +9.717648321e+01 +9.717648321e+01 -3.649135168e+02 -3.649135168e+02 +4.0701e-01 +6.0145e-01 +8.8653e-01 +7.1987e-01 +7.3675e-01 +6.3694e-01 +7.6764e-01 +6.3633e-01 +7.7045e-01 +3.9671e-02
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.192888510e+02 +7.192888510e+02 +7.969488510e+02 +7.969488510e+02 +8.1338e-01 +4.9453e-01 +9.0143e-02 +3.1976e-02 +2.1320e-01 +5.3939e-03 +6.4556e-01 +5.4920e-01 +8.0819e-01 +8.4216e-01
3 +5.453327990e+02 +5.453327990e+02 +6.229927990e+02 +6.229927990e+02 +2.4312e-01 +1.4556e-01 +9.4260e-01 +1.2791e-01 +2.4039e-01 +1.6714e-01 +2.6044e-01 +2.6485e-01 +6.3319e-01 +9.3445e-01
4 +3.082883865e+02 +3.082883865e+02 +3.859483865e+02 +3.859483865e+02 +7.0387e-01 +1.5972e-01 +1.1336e-01 +4.6506e-02 +7.7726e-01 +3.1818e-01 +7.6432e-01 +1.3461e-01 +9.2037e-02 +1.1117e-01
64 +2.488543072e+02 +2.488543072e+02 +3.265143072e+02 +3.265143072e+02 +4.8389e-01 +0.0000e+00 +7.0533e-01 +5.2667e-01 +5.0673e-01 +0.0000e+00 +8.4989e-02 +2.1057e-01 +7.0426e-03 +7.1976e-03
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.509876109e+02 +4.509876109e+02 +5.666676109e+02 +5.666676109e+02 +3.5787e-01 +1.8099e-01 +3.4543e-03 +6.6605e-01 +9.2007e-01 +7.5675e-01 +8.0828e-01 +6.5403e-01 +3.4047e-01 +5.6309e-01
5 +3.726881619e+02 +3.726881619e+02 +4.883681619e+02 +4.883681619e+02 +6.1569e-01 +9.8568e-01 +2.2724e-01 +2.0250e-01 +6.5955e-01 +3.1632e-01 +2.7216e-01 +6.9753e-01 +8.5759e-01 +4.1357e-01
310 +2.493798558e+02 +2.493798558e+02 +3.650598558e+02 +3.650598558e+02 +3.1868e-01 +8.6748e-01 +1.7131e-01 +1.7153e-01 +5.2439e-01 +2.6330e-02 +7.1469e-01 +9.1265e-01 +9.9980e-01 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.355685120e+02 +3.355685120e+02 +3.318585120e+02 +3.318585120e+02 +4.5896e-01 +8.8788e-01 +2.4285e-01 +7.9612e-01 +3.0920e-01 +6.9704e-01 +1.7761e-01 +4.4892e-01 +4.1765e-01 +4.7805e-01
12 +2.453144132e+02 +2.453144132e+02 +2.416044132e+02 +2.416044132e+02 +8.7573e-01 +2.6397e-01 +2.8100e-01 +2.2068e-01 +7.3601e-02 +3.9647e-01 +2.7303e-01 +2.4839e-01 +9.3540e-01 +3.1383e-01
208 +1.584533670e+02 +1.584533670e+02 +1.547433670e+02 +1.547433670e+02 +1.5579e-01 +4.2379e-01 +9.1786e-01 +1.0000e+00 +1.8554e-01 +1.0000e+00 +1.1424e-01 +0.0000e+00 +1.0000e+00 +7.4604e-01
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.214932567e+02 +2.214932567e+02 +3.536732567e+02 +3.536732567e+02 +1.2691e-01 +1.8166e-01 +6.1831e-01 +5.1053e-01 +7.4742e-01 +8.5453e-01 +1.2576e-01 +5.5439e-01 +2.8090e-01 +2.8969e-01
9 +1.311991824e+02 +1.311991824e+02 +2.633791824e+02 +2.633791824e+02 +5.0041e-01 +3.2931e-01 +1.2046e-01 +8.3948e-02 +8.6210e-01 +5.2983e-01 +6.1602e-01 +5.0898e-01 +1.9093e-01 +7.2901e-01
167 +9.018954795e+01 +9.018954795e+01 +2.223695479e+02 +2.223695479e+02 +6.1685e-01 +6.2265e-01 +1.0000e+00 +7.4063e-02 +8.8965e-01 +6.4161e-01 +6.5188e-01 +9.9344e-01 +1.7068e-01 +1.0000e+00
4416 +6.170351607e+01 +6.170351607e+01 +1.938835161e+02 +1.938835161e+02 +7.1187e-01 +5.7646e-01 +1.0000e+00 +5.8341e-02 +7.5668e-01 +6.5841e-01 +9.9813e-01 +4.8280e-01 +9.2788e-01 +7.3293e-01
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.916852960e+02 +2.916852960e+02 +2.499452960e+02 +2.499452960e+02 +9.1810e-01 +4.2290e-02 +2.2661e-01 +1.7843e-01 +7.3724e-01 +1.0979e-02 +9.5826e-01 +8.1555e-01 +6.7878e-01 +3.1680e-01
4 +2.511413724e+02 +2.511413724e+02 +2.094013724e+02 +2.094013724e+02 +4.2808e-02 +3.3692e-01 +2.2872e-01 +6.7774e-01 +9.1053e-01 +8.6356e-01 +4.3284e-01 +5.2464e-02 +5.6976e-01 +9.3697e-01
