% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.264050002e+02 +1.264050002e+02 -3.356849998e+02 -3.356849998e+02 +9.8170e-01 +4.0926e-01 +4.7297e-01 +6.4580e-01 +3.4484e-01
2 +7.728031750e+01 +7.728031750e+01 -3.848096825e+02 -3.848096825e+02 +1.6615e-02 +6.9105e-02 +7.6573e-01 +7.0231e-01 +9.4657e-01
82 +5.919107179e+01 +5.919107179e+01 -4.028989282e+02 -4.028989282e+02 +4.8949e-01 +1.1202e-01 +5.6875e-01 +7.7631e-01 +8.2604e-01
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.393309407e+02 +1.393309407e+02 +2.169909407e+02 +2.169909407e+02 +4.9340e-02 +9.0795e-02 +3.4399e-01 +5.1003e-01 +9.6947e-01
17 +9.631196242e+01 +9.631196242e+01 +1.739719624e+02 +1.739719624e+02 +2.3324e-01 +8.2670e-01 +7.1281e-01 +7.7119e-01 +5.6176e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.442194724e+02 +2.442194724e+02 +3.598994724e+02 +3.598994724e+02 +9.4927e-01 +2.4446e-01 +6.9903e-01 +1.4444e-01 +8.2416e-01
3 +1.457865141e+02 +1.457865141e+02 +2.614665141e+02 +2.614665141e+02 +7.4504e-02 +4.4663e-01 +4.3345e-02 +9.4782e-01 +8.3998e-01
147 +9.963844232e+01 +9.963844232e+01 +2.153184423e+02 +2.153184423e+02 +6.0393e-02 +6.0934e-01 +2.2469e-01 +1.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.208135107e+02 +2.208135107e+02 +2.171035107e+02 +2.171035107e+02 +5.6597e-01 +2.0212e-02 +2.7954e-01 +1.7473e-01 +2.3832e-01
32 +1.514072665e+02 +1.514072665e+02 +1.476972665e+02 +1.476972665e+02 +7.4861e-01 +0.0000e+00 +7.5440e-01 +8.8285e-01 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.565878840e+02 +1.565878840e+02 +2.887678840e+02 +2.887678840e+02 +5.2136e-01 +4.7832e-01 +4.8962e-01 +1.8952e-01 +2.8425e-01
135 +9.997898617e+01 +9.997898617e+01 +2.321589862e+02 +2.321589862e+02 +7.9055e-01 +8.1864e-01 +1.0000e+00 +1.0767e-01 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.538910139e+02 +1.538910139e+02 +1.121510139e+02 +1.121510139e+02 +8.3556e-01 +6.8301e-01 +3.3719e-02 +2.0004e-01 +9.5788e-01
55 +9.839111031e+01 +9.839111031e+01 +5.665111031e+01 +5.665111031e+01 +1.9630e-02 +8.8155e-01 +0.0000e+00 +1.0000e+00 +7.6234e-01
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.849216804e+02 +1.849216804e+02 -3.099383196e+02 -3.099383196e+02 +6.5211e-01 +7.1679e-01 +9.4673e-02 +7.5930e-01 +1.1384e-01
2 +1.238662076e+02 +1.238662076e+02 -3.709937924e+02 -3.709937924e+02 +7.2835e-01 +7.4567e-01 +3.4426e-01 +6.6757e-01 +7.4321e-01
83 +9.657310225e+01 +9.657310225e+01 -3.982868977e+02 -3.982868977e+02 +7.4400e-01 +2.4191e-01 +9.6616e-01 +5.3025e-01 +8.3140e-01
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.740260761e+02 +2.740260761e+02 +6.224260761e+02 +6.224260761e+02 +8.2752e-01 +7.2725e-01 +9.1803e-01 +9.8391e-01 +2.9684e-01
2 +2.123978588e+02 +2.123978588e+02 +5.607978588e+02 +5.607978588e+02 +7.1750e-02 +1.1266e-01 +8.8534e-01 +3.5487e-01 +4.3287e-01
67 +1.541167636e+02 +1.541167636e+02 +5.025167636e+02 +5.025167636e+02 +1.0000e+00 +5.6981e-01 +1.9564e-01 +3.5111e-05 +9.8465e-01
% function evaluation | noise-free fitness - Fopt (3.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.745002909e+02 +1.745002909e+02 +1.782702909e+02 +1.782702909e+02 +2.6156e-01 +9.7728e-01 +1.9172e-01 +8.9550e-01 +7.8549e-01
9 +1.452667078e+02 +1.452667078e+02 +1.490367078e+02 +1.490367078e+02 +9.8246e-01 +2.4948e-01 +8.8131e-01 +8.0900e-01 +7.2641e-01
% function evaluation | noise-free fitness - Fopt (3.770000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.426582206e+02 +2.426582206e+02 +2.803582206e+02 +2.803582206e+02 +6.4841e-01 +9.8077e-01 +9.6605e-01 +7.7057e-01 +2.8176e-01
69 +1.380768314e+02 +1.380768314e+02 +1.757768314e+02 +1.757768314e+02 +1.2562e-01 +6.6098e-01 +3.1713e-01 +0.0000e+00 +9.7313e-01
% function evaluation | noise-free fitness - Fopt (6.956900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.937646399e+02 +1.937646399e+02 +8.894546399e+02 +8.894546399e+02 +5.5378e-01 +2.7482e-01 +1.2838e-01 +2.0289e-01 +1.2517e-01
4 +1.248338331e+02 +1.248338331e+02 +8.205238331e+02 +8.205238331e+02 +4.0425e-01 +4.7299e-01 +2.6114e-01 +9.9809e-01 +2.7281e-01
132 +9.987343603e+01 +9.987343603e+01 +7.955634360e+02 +7.955634360e+02 +2.6777e-01 +5.3842e-01 +5.3008e-01 +9.7815e-01 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.180300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
