% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.419127933e+02 +2.419127933e+02 +1.241912793e+03 +1.241912793e+03 +8.7805e-01 +9.1239e-01 +1.3305e-01 +9.3093e-01 +7.1096e-01 +1.7559e-01 +1.2376e-02 +3.3053e-01 +6.7802e-02 +6.3552e-01
1538 +1.584576253e+02 +1.584576253e+02 +1.158457625e+03 +1.158457625e+03 +4.7989e-01 +9.2528e-01 +6.8022e-03 +8.8483e-01 +5.8293e-01 +3.1043e-06 +1.4481e-03 +1.5345e-02 +1.4935e-01 +9.9665e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.552597338e+02 +4.552597338e+02 +5.252897338e+02 +5.252897338e+02 +3.7429e-01 +8.4105e-02 +4.9111e-01 +9.3444e-01 +8.0486e-01 +2.5930e-01 +9.2163e-01 +6.4681e-01 +2.1968e-01 +8.9945e-01
9 +3.659274842e+02 +3.659274842e+02 +4.359574842e+02 +4.359574842e+02 +3.2678e-01 +1.7255e-01 +1.3338e-01 +5.9436e-01 +7.4322e-01 +4.2508e-01 +9.8397e-01 +3.3352e-01 +6.8802e-01 +3.6706e-02
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.752876728e+02 +8.752876728e+02 +8.270676728e+02 +8.270676728e+02 +6.1119e-01 +3.7795e-01 +2.8484e-01 +5.7376e-01 +9.7898e-01 +9.0459e-01 +4.2332e-01 +5.5002e-01 +6.7421e-01 +5.2692e-01
52 +6.187767098e+02 +6.187767098e+02 +5.705567098e+02 +5.705567098e+02 +0.0000e+00 +1.0000e+00 +4.1622e-02 +5.2094e-01 +8.4185e-02 +9.8231e-01 +5.5739e-01 +6.6589e-02 +3.8181e-01 +2.5647e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.351919751e+02 +3.351919751e+02 +3.606619751e+02 +3.606619751e+02 +1.1006e-01 +3.3215e-01 +6.1303e-01 +5.2233e-01 +2.9299e-01 +3.8354e-01 +5.7258e-01 +7.6380e-01 +4.4379e-01 +3.4336e-01
309 +2.458053323e+02 +2.458053323e+02 +2.712753323e+02 +2.712753323e+02 +9.7662e-02 +1.0627e-01 +2.1721e-01 +2.9685e-02 +5.0426e-01 +9.9679e-01 +6.0877e-01 +9.9186e-01 +8.8328e-01 +3.6258e-02
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.161027917e+02 +2.161027917e+02 +1.152927917e+02 +1.152927917e+02 +3.9030e-01 +1.7015e-01 +2.5534e-01 +9.6038e-01 +8.9657e-01 +3.1345e-02 +5.1289e-01 +5.8595e-05 +8.0466e-01 +9.9163e-02
8 +1.307789969e+02 +1.307789969e+02 +2.996899690e+01 +2.996899690e+01 +4.8485e-01 +8.2041e-01 +7.0579e-01 +9.5438e-01 +7.3102e-01 +8.4017e-01 +7.9673e-01 +8.0871e-01 +3.8233e-02 +6.9188e-01
339 +9.751693521e+01 +9.751693521e+01 -3.293064791e+00 -3.293064791e+00 +4.8447e-01 +7.1309e-01 +2.9265e-01 +5.5405e-01 +4.0955e-01 +8.9551e-01 +1.1942e-01 +1.0000e+00 +3.9702e-01 +3.5661e-01
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.495523305e+02 +2.495523305e+02 +6.512823305e+02 +6.512823305e+02 +7.3315e-01 +2.5464e-01 +9.0229e-01 +7.0979e-01 +8.5972e-01 +7.0512e-01 +7.8973e-01 +7.5658e-02 +2.7273e-02 +5.4228e-02
212 +1.497654945e+02 +1.497654945e+02 +5.514954945e+02 +5.514954945e+02 +6.8944e-01 +2.2088e-01 +6.2680e-01 +3.7931e-01 +1.0000e+00 +1.0000e+00 +0.0000e+00 +9.6261e-01 +9.6815e-01 +8.6884e-01
% function evaluation | noise-free fitness - Fopt (-9.575000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.616410531e+02 +2.616410531e+02 +1.658910531e+02 +1.658910531e+02 +4.6214e-01 +4.7419e-02 +7.9719e-01 +3.5580e-01 +2.5236e-01 +2.0081e-01 +3.0766e-01 +6.0425e-01 +6.9520e-01 +3.3662e-03
