% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.878480370e+05 +4.878480370e+05 +4.879243070e+05 +4.879243070e+05
29 +2.812048450e+05 +2.812048450e+05 +2.812811150e+05 +2.812811150e+05
47 +1.776152483e+05 +1.776152483e+05 +1.776915183e+05 +1.776915183e+05
69 +1.494679874e+05 +1.494679874e+05 +1.495442574e+05 +1.495442574e+05
74 +9.395543414e+04 +9.395543414e+04 +9.403170414e+04 +9.403170414e+04
77 +2.762679505e+04 +2.762679505e+04 +2.770306505e+04 +2.770306505e+04
95 +2.901030873e+03 +2.901030873e+03 +2.977300873e+03 +2.977300873e+03
98 +5.346233610e+02 +5.346233610e+02 +6.108933610e+02 +6.108933610e+02
131 +2.924198613e+02 +2.924198613e+02 +3.686898613e+02 +3.686898613e+02
142 +2.362839229e+02 +2.362839229e+02 +3.125539229e+02 +3.125539229e+02
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.163856159e+06 +6.163856159e+06 +6.163833609e+06 +6.163833609e+06
2 +2.034219002e+06 +2.034219002e+06 +2.034196452e+06 +2.034196452e+06
41 +1.311310916e+06 +1.311310916e+06 +1.311288366e+06 +1.311288366e+06
58 +8.196245302e+05 +8.196245302e+05 +8.196019802e+05 +8.196019802e+05
78 +4.980582930e+05 +4.980582930e+05 +4.980357430e+05 +4.980357430e+05
100 +2.112920099e+05 +2.112920099e+05 +2.112694599e+05 +2.112694599e+05
120 +1.409208737e+05 +1.409208737e+05 +1.408983237e+05 +1.408983237e+05
143 +9.458048572e+04 +9.458048572e+04 +9.455793572e+04 +9.455793572e+04
202 +6.297645353e+04 +6.297645353e+04 +6.295390353e+04 +6.295390353e+04
223 +3.574058120e+04 +3.574058120e+04 +3.571803120e+04 +3.571803120e+04
246 +2.029552232e+04 +2.029552232e+04 +2.027297232e+04 +2.027297232e+04
289 +1.399615934e+04 +1.399615934e+04 +1.397360934e+04 +1.397360934e+04
